protocol,domain_name,address,long_url,having_@_symbol,redirection_//_symbol,prefix_suffix_seperation,sub_domains,having_ip_address,shortening_service,https_token,web_traffic,domain_registration_length,dns_record,age_of_domain,statistical_report
http,smskhoon.blogsky.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,www.yelp.com,biz/path-train-new-york,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.alexander-tumanov.name,,0,0,0,1,0,0,0,0,1,1,0,1.0,0
https,msdn.microsoft.com,en-us/library/aa480039.aspx,1,0,0,0,0,0,1,0,0,0,0,0.0,0
https,www.plunderdesign.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,www.islanderbeachresort.com,,0,0,0,0,0,0,1,0,1,0,0,0.0,0
http,www.mysavealot.com,,0,0,0,0,0,0,1,0,1,0,0,0.0,0
https,swap.gg,r/h1z1swap,0,0,0,0,0,0,0,0,1,1,0,1.0,0
https,www.finchainforum.it,,0,0,0,0,0,0,0,0,1,1,0,1.0,1
http,www.cdcenterpa.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.companyfolders.com,blog/graphic-design-resume-tips-examples,1,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.abbreviations.com,CD-ROM,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.merriam-webster.com,dictionary/collision,0,0,0,1,0,0,0,0,0,0,0,0.0,0
https,www.bancheitalia.it,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,www.partycity.com,category/balloons/number+balloons.do,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.komikgue.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,scan.dk,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
https,www.cloturelec.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,cjincjobs.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1.0,0
http,www.diffen.com,difference/LAN_vs_WAN,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.everydayhealth.com,news/5-surprising-causes-memory-loss/,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,en.academic.ru,dic.nsf/enwiki/205344,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.britannica.com,technology/insecticide,0,0,0,0,0,0,0,0,0,1,0,0.0,0
http,ajitvadakayil.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1.0,0
https,www.visitislesofscilly.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,www.walmart.com,c/kp/30-ft-ethernet-cables,0,0,0,0,0,0,1,0,0,0,0,0.0,0
http,www.powershow.com,view/4f79b-YjI5M/Multiprotocol_Label_Switching_The_future_of_IP_Backbone_Technology_powerpoint_ppt_presentation,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.cloudflare.com,dns/dnssec/how-dnssec-works/,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,search.cpan.org,perldoc?File%3A%3ASystem%3A%3AObject,1,0,0,0,0,0,0,0,1,0,0,0.0,0
http,ui.linksys.com,BEFCMUH4/twc/,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,garsoniera.com.pl,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,www.greatsmithgroup.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.elektrovadi.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.thp.org,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,www.dickssportinggoods.com,products/stephen-curry-shoes.jsp,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.spartanburgcounty.org,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,www.index-education.com,fr/,0,0,0,1,0,0,0,0,1,0,0,0.0,0
http,articles.extension.org,pages/26436/ways-to-encourage-self-help-skills-in-children,1,0,0,0,0,0,0,0,0,0,0,0.0,1
http,ethancbanks.com,2014/02/25/the-ethernet-switching-landscape-part-02-finding-meaning-in-latency-measurements/,1,0,0,0,0,0,0,0,1,0,0,0.0,0
https,askthepsych.com,atp/2008/02/13/passive-aggressive-after-breakup/,1,0,0,0,0,0,0,0,1,0,0,0.0,0
http,extremalpro.com.ua,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.scrubtheweb.com,tools/index.html,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.mlcswoodworking.com,shopsite_sc/store/html/smarthtml/pages/router_stand.html,1,0,0,0,0,0,0,0,1,0,0,0.0,0
https,herbpathy.com,Uses-and-Benefits-of-Mimosa-Pudica-Cid917,1,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.silvergames.com,en/traffic-collision-2,0,0,0,0,0,0,0,0,0,1,0,0.0,0
http,www.ams.sunysb.edu,~jsbm/papers/p166-mitchell.pdf,1,0,0,0,0,0,0,0,1,1,0,1.0,0
http,www.slate.com,articles/arts/books/2013/03/len_deighton_s_bomber_the_first_book_ever_written_on_a_word_processor.html,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,blog.demandmetric.com,2008/08/06/target-market-selection-segmentation-and-positioning,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.lucidchart.com,pages/database-diagram/database-schema,1,0,0,0,0,0,1,0,0,0,0,0.0,0
https,security.stackexchange.com,questions/5521/what-advantages-and-disadvantages-do-palo-alto-firewalls-have-compared-to-other,1,0,0,0,0,0,0,0,0,1,0,0.0,0
https,www.vianica.com,nicaragua/practical-info/6-money.html,1,0,0,0,0,0,0,0,1,0,0,0.0,0
http,dealnews.com,c167/Electronics/Cameras/,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,sdelairukami.ru:443,,0,0,0,0,0,0,0,0,1,1,0,1.0,1
http,www.iconmeals.com,product-category/snacks/,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.explainxkcd.com,wiki/index.php/899:_Number_Line,1,0,0,0,0,0,0,0,1,1,0,0.0,0
https,en.wikipedia.org,wiki/Adventure_Gamers,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,wiking.edu.pl,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,www.isitdownrightnow.com,update.microsoft.com.html,1,0,0,0,0,0,1,0,0,0,0,0.0,0
http,www.yourdictionary.com,dynasty,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.newgrounds.com,portal/view/682802,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.finelib.com,,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.india.gov.in,,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.textfiles.com,directory.html,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,www.studytutorial.in,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
https,stackoverflow.com,questions/44481051/relational-database-designing,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.minifootball.pt,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,edition.cnn.com,2013/07/26/world/kyoto-protocol-fast-facts,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.gentleshairhk.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.techrepublic.com,blog/five-apps/five-top-apps-for-managing-inventory/,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,plus.google.com,+PublicdomainpicturesNet,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.answers.com,Q/Advantages_and_disadvantages_of_proprietary_software,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.bgames.com,multiplayer-games/,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,enredesao.wordpress.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.woodworkersworkshop.com,router_tables.php,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.bciaustralia.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,play.google.com,store/apps/details?id=com.bectero.radio&hl=en,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.aldec.com,en,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.hoursmap.com,s/ohio/save-a-lot-hours-locations-s1279946,1,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.swimmingworldmagazine.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.fujitsu.com,global/documents/about/resources/publications/fstj/archives/vol34-1/paper16.pdf,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,ru.pinterest.com,explore/help-me/,0,0,0,0,0,0,1,0,0,0,0,0.0,0
http,metro.kiev.ua,,0,0,0,0,0,0,0,0,1,0,0,0.0,1
https,www.w3schools.com,BROWSERS/browsers_display.asp,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,en.wikipedia.org,"wiki/Gateway,_Inc.",0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.analyticsvidhya.com,,0,0,0,0,0,0,0,0,0,1,0,0.0,0
http,www.tetraining.net,r/infofile/home.html,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.virusradar.com,en/glossary/command-and-control-server,1,0,0,0,0,0,0,0,1,1,0,0.0,0
https,www.computerhope.com,jargon/c/cdrom.htm,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.ncomputing.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.appbrain.com,app/itv-player/air.ITVMobilePlayer,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.hi-smart.ru,,0,0,0,1,0,0,0,0,1,0,0,0.0,0
http,www.medicinenet.com,herpes_of_the_eye/page2.htm,1,0,0,0,0,0,1,0,0,0,0,0.0,0
http,www.trurodaily.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.nats.aero,careers/trainee-air-traffic-controllers/games/,1,0,0,0,0,0,0,0,1,1,0,0.0,0
http,www.learningaboutelectronics.com,Articles/Cardiac-output-calculator.php,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,norrjevesfi.files.wordpress.com,2015/11/huawei-mobile-broadband-e176-manual.pdf,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.hadiasoka.com,,0,0,0,0,0,0,0,0,1,1,1,1.0,1
https,www.carrierlookup.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.ethernetalliance.org,wp-content/uploads/2011/10/document_files_40G_100G_Tech_overview.pdf,1,0,0,0,0,0,0,0,1,1,0,0.0,0
https,www.digitaltrends.com,computing/how-to-zip-and-unzip-files-on-a-chromebook/,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.steves-digicams.com,camera-reviews/,0,0,0,1,0,0,0,0,1,0,0,0.0,0
http,www.games2girls.com,adventuregames.htm,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,www.connectionstrings.com,textfile/,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,airconditionerlab.com,best-small-portable-ac-reviews/,1,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.lotusvet.com,,0,0,0,0,0,0,1,0,1,0,0,0.0,0
https,www.slideshare.net,Haddies/food-processing-industry,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,lostallhope.com,help-me,0,0,0,0,0,0,0,0,1,1,0,0.0,0
https,www.populuslive.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,www.drinkaware.co.uk,alcohol-facts/drinking-habits-and-behaviours/binge-drinking,1,0,0,0,0,0,0,0,1,1,0,0.0,0
http,conservative.by,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,live90m.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1.0,0
http,www.clipartpanda.com,categories/computer-mouse-clipart-black-and-white,1,0,0,0,0,0,0,0,1,0,0,0.0,0
http,blog.viacom.com,brand/vh1/,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.pageglance.com,automationalley.com,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,www.radioshack.com,search?q=null+modem+cable,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.dictionary.com,browse/resolution,0,0,0,0,0,0,0,0,0,1,0,0.0,0
https,yamaha-motor.co.id,,0,0,0,1,0,0,0,0,0,0,0,0.0,0
http,www.ciclic.fr,,0,0,0,0,0,0,0,0,1,1,0,1.0,0
http,planethomo.typepad.com,planethomo/2009/12/gay-icons-british-version.html,1,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.payscale.com,research/US/Certification=Digital_Media_Certificate/Salary,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.newlifepca.org,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.dartmouth.edu,copyright/peer2peer/,0,0,0,0,0,0,0,0,0,1,0,1.0,0
https,herpesinfo2014.wordpress.com,2014/01/09/herpes-incubation-period/,1,0,0,0,0,0,0,0,1,0,0,0.0,0
https,www.isc.org,downloads/bind/dnssec/,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,searchcloudcomputing.techtarget.com,definition/Software-as-a-Service,1,0,0,0,0,0,1,0,0,0,0,0.0,0
https,en.wiktionary.org,wiki/provenance,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.skybrary.aero,index.php/Airborne_Collision_Avoidance_System_%28ACAS%29,1,0,0,0,0,0,0,0,0,1,0,0.0,0
http,tractors.wikia.com,wiki/Manual_transmission,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.waikikiaquarium.org,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.english-for-students.com,Computer-Mouse.html,1,0,0,1,0,0,0,0,1,1,0,0.0,0
https,github.com,commander-rb/commander,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.yourdictionary.com,tabloid,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.birthdayinabox.com,pages/mickey-mouse-party,1,0,0,0,0,0,1,0,1,0,0,0.0,0
https,www.mathworksheets4kids.com,number-lines.php,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,en.m.wikipedia.org,wiki/Open-source,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,kidshealth.org,en/teens/binge-drink.html,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,par1027.tumblr.com,#_=_,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,samaco.com.sa,,0,0,0,0,0,0,0,0,1,1,0,1.0,0
http,1gg3.tumblr.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.dictionary.com,browse/curry,0,0,0,0,0,0,0,0,0,1,0,0.0,0
http,faculty.uca.edu,benw/biol4415/papers/Mickey.pdf,1,0,0,0,0,0,0,0,0,1,0,1.0,0
http,www.wikihow.com,Clear-Google-Search-History,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.wargamer.com,,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,racingcircuits.info,north-america/usa/gateway-motorsports-park.html,1,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.imdiet.com,,0,0,0,0,0,0,1,0,0,0,0,0.0,0
https,www.otto-junker.com,en/,0,0,0,1,0,0,0,0,1,0,0,0.0,0
http,www.gadgetreview.com,reviews/digital-camera-reviews,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,wikivisually.com,wiki/Internet_radio_device,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,www.diffen.com,difference/Inkjet_Printer_vs_Laser_Printer,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.aircraftspruce.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.abt.com,category/20/Digital-Cameras.html,0,0,0,0,0,0,1,0,0,0,0,0.0,0
https,www.rodoviariadotiete.com,deonibus,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.picturequotes.com,passivity-quotes,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,wiki.wireshark.org,IRC,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,download.cnet.com,s/internet-radio-tuner/,0,0,0,0,0,0,1,0,0,0,0,0.0,0
https,www.quora.com,Is-device-driver-programming-good-for-career-setting,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,ww3.dbsmanga.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,termolak.bayhamconsulting.com,t/OOFJCi01,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,xmlgrid.net,xml2text.html,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,www.wikiwand.com,fr/United_States_Pacific_Command,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.discovery.com,search/guide/earth.html,0,0,0,0,0,0,0,0,0,1,0,0.0,0
http,www.wikihow.com,Use-a-Computer-Keyboard,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.yourdictionary.com,menu-bar,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.beautease.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,en.wikipedia.org,wiki/Type_I_and_type_II_errors,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,beijing.bitauto.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,media.io,,0,0,0,0,0,0,0,0,0,1,0,0.0,0
http,onepager.togaware.com,TextMiningO.pdf,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,cyb-sys.com,jietg/Upue,0,0,0,1,0,0,0,0,1,1,0,0.0,0
http,www.mogauto-audi.es,,0,0,0,1,0,0,0,0,1,1,0,1.0,0
https,www.peopleshost.com,,0,0,0,0,0,0,1,0,1,0,0,0.0,0
http,www.nocleansinging.com,2014/03/24/lord-mantis-death-mask/,1,0,0,0,0,0,0,0,1,0,0,0.0,0
http,searchoracle.techtarget.com,tutorial/Learning-Guide-RDBMS-fundamentals,1,0,0,0,0,0,1,0,0,0,0,0.0,0
http,www.upm.es,,0,0,0,0,0,0,0,0,0,1,0,1.0,0
https,www.quora.com,How-many-SaaS-Software-as-a-Service-companies-are-there-in-the-United-States,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.paktive.com,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
https,en.wikipedia.org,wiki/Traffic,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.facebook.com,CDCenter,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,hamathiel-sunsheer.tumblr.com,,0,0,0,1,0,0,0,0,1,0,0,0.0,0
https,en.wikipedia.org,wiki/Electromagnetic_shielding,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,globadvantage.ipleiria.pt,files/2010/03/working_paper-61_globadvantage.pdf,1,0,0,0,0,0,0,0,1,1,0,0.0,0
http,quiluc.com.vn,,0,0,0,0,0,0,0,0,1,1,0,1.0,0
http,dictionary.babylon-software.com,compact%20disk/,1,0,0,1,0,0,0,0,0,0,0,0.0,0
http,www.autoeurope.com,go/car-rental-nice/,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,blog.visme.co,passive-aggressive-behaviors-in-the-workplace-infographic/,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,fortheloveofbanting.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1.0,0
https,www.mascus.es,,0,0,0,0,0,0,0,0,1,1,0,1.0,0
https,www.drivereasy.com,knowledge/solved-bluetooth-peripheral-device-driver-not-found-error-on-windows-7-vista/,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.tritonwear.com,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,searchnetworking.techtarget.com,definition/network-interface-card,1,0,0,0,0,0,1,0,0,0,0,0.0,0
http,www.fogartywinery.com,provenance/,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.anime-amnesia.com,,0,0,0,1,0,0,0,0,1,1,0,0.0,0
http,en.academic.ru,dic.nsf/enwiki/40897,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.berdasi.com,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,www.slideserve.com,sydnee/us-central-command-area-of-responsibility,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,helpforum.sky.com,t5/Broadband/Boosting-Wireless-Router-Performance/td-p/31969,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,en.wikipedia.org,wiki/Copywriting,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.sourcecodesworld.com,articles/Intelligent-Information-Retriever.asp,1,0,0,0,0,0,0,0,1,1,0,0.0,0
https,www.esky.ro,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,www.nationalgeographic.com,archaeology-and-history/,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,recon.cx,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,terrademaresol.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1.0,0
http,ww1.youmovieset.com,,0,0,0,0,0,0,1,0,1,0,0,0.0,0
http,www.thefreedictionary.com,ram,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.latam.com,en_au/travel-information/how-to-check-in-online/,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,marthocendol.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1.0,0
https,www.redlaika.ru,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,www.civico1845.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,escueladearte3.es,,0,0,0,0,0,0,0,0,1,1,0,1.0,0
https,www.recipecommunity.co.uk,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.clipartbest.com,computer-mouse-clip-art,0,0,0,0,0,0,1,0,0,0,0,0.0,0
http,zapchast.od.ua,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,diyfamily.files.wordpress.com,2009/10/popsicle-stick-bridge.pdf,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.tube8.com,gay/,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.globalspec.com,industrial-directory/serial_peripheral_interface_tutorial,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,everything.explained.today,HSDPA%2B/,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.traffic.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.marccarsaustralia.com.au,,0,0,0,0,0,0,0,0,1,1,0,1.0,0
http,encyclopedia.jrank.org,articles/pages/cnsztl7oqr/Parallel-Usb-Adapter-Why-You-Need-Parallel-USB-Adapter.html,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,en.wikipedia.org,wiki/Curry,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.launchrecruitment.com.au,,0,0,0,0,0,0,1,0,1,1,0,1.0,0
http,www.ranker.com,list/greatest-gay-icons-in-fashion/celebrity-lists,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,en.wikipedia.org,wiki/Computer_memory,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,maps.thefullwiki.org,Impact_event,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,echoesanddust.com,2014/05/lord-mantis-death-mask/,1,0,0,0,0,0,1,0,1,0,0,0.0,0
http,www.chaturbatemales.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,1
https,likewap.top,,0,0,0,0,0,0,0,0,1,1,0,1.0,1
https,www.tumblr.com,safe-mode?url=https%3A%2F%2Fbuldgebrothers.tumblr.com%2F,1,0,0,0,0,0,0,1,0,0,0,0.0,0
http,www8.hp.com,us/en/thin-clients/mt245.html,0,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.tumblr.com,safe-mode?url=https%3A%2F%2Ftalkinghere.tumblr.com%2F,1,0,0,0,0,0,0,1,0,0,0,0.0,0
https,corpuslinguisticmethods.wordpress.com,2014/02/14/query-a-text-corpus-with-python/,1,0,0,0,0,0,0,0,1,0,0,0.0,0
http,patorjk.com,games/snake/,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,prekese.dadeschools.net,-docs/ForTeachers/TeacherHandbook/esy/ESY%20Self-Help%20List.pdf,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.nationalmssociety.org,NationalMSSociety/media/MSNationalFiles/Brochures/Brochure-HiringHelpAtHome-BasicFacts-FINAL.pdf,1,0,0,0,0,0,0,0,1,0,0,0.0,0
https,tvgid.ua,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,nbcnightlynews.tumblr.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,16quotes.com,quotes/tag/passivity/,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,www.roommanager.com.au,,0,0,0,0,0,0,0,0,1,1,0,1.0,0
https,www.pnp.co.za,welcome,0,0,0,0,0,0,0,0,0,1,0,1.0,0
https,profoundlorerecords.bandcamp.com,album/death-mask,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.mindtools.com,pages/article/passive-aggressive-people.htm,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,keyboardtherapy.bigcartel.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.federteep.org,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,www.berrystock.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.demarini.com,en-us/baseball,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,www.nhlbi.nih.gov,health/health-topics/topics/pad/treatment,1,0,0,0,0,0,0,0,0,1,0,1.0,0
https,www.abandonedspaces.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,www.george-smart.co.uk,aprs/ax25_soundmodem/,0,0,0,1,0,0,1,0,1,0,0,0.0,0
http,www.ajc.com,news/local/community-voices-giant-towers-power-rise-forsyth-county/JzMrM6lBma9KKp9YH0zCsJ/,1,0,0,0,0,0,0,0,0,1,0,0.0,0
http,kotaku.com,nintendos-ac-adapter-policy-isnt-fair-1679656730,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.merriam-webster.com,dictionary/curry,0,0,0,1,0,0,0,0,0,0,0,0.0,0
http,psychology.wikia.com,wiki/Cladistics,0,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.vegrecipesofindia.com,recipes/indian-curry-recipes/,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,bugzilla.redhat.com,show_bug.cgi?id=905423,0,0,0,0,0,0,1,0,0,0,0,0.0,0
http,www.computermemorysolutions.com,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,www.dummies.com,computers/pcs/chromebook-find-files-with-the-files-app/,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.davidbenavente.com,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
https,www.jelqgym.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
https,www.ptsd.va.gov,professional/assessment/adult-sr/ies-r.asp,1,0,0,0,0,0,0,0,0,1,0,1.0,0
http,www.templestudy.com,2008/02/26/a-12th-century-baptismal-font-upon-twelve-oxen/,1,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.chelseapiers.com,fh/drop-in/batting-cages/,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,caterworth.co.za,,0,0,0,0,0,0,0,0,1,1,0,1.0,0
https,www.braingle.com,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,meteo.camera,,0,0,0,0,0,0,0,0,1,0,0,0.0,0
http,www.slideserve.com,tamanna-darshan/cs244a-an-introduction-to-computer-networks,1,0,0,0,0,0,0,0,0,0,0,0.0,0
https,www.designingbuildings.co.uk,wiki/Select_committee,1,0,0,0,0,0,0,0,0,0,0,0.0,0
http,www.truli.com,,0,0,0,0,0,0,0,0,1,1,0,0.0,0
http,spatrendonline.hu,,0,0,0,0,0,0,0,0,1,1,0,1.0,0
https,www.timesclub.jp,,0,0,0,0,0,0,0,0,0,1,0,1.0,0
http,mylicence.sa.gov.au,,0,0,0,0,0,0,0,0,1,1,0,1.0,0
